disease,drug,phase,status,target,num_ev_strings
cervical carcinoma,DOCETAXEL,3,Recruiting,TUBB,1
lung adenocarcinoma,DOCETAXEL,2,Recruiting,TUBB,1
lung adenocarcinoma,DOCETAXEL,2,Completed,TUBB,1
lung adenocarcinoma,DOCETAXEL,1,Terminated,TUBB,1
leukemia,VINORELBINE,1,Completed,TUBB,1
leukemia,VINCRISTINE,3,Withdrawn,TUBB,1
leukemia,VINCRISTINE,1,Recruiting,TUBB,1
leukemia,VINBLASTINE,3,Completed,TUBB,1
leukemia,PACLITAXEL,2,Completed,TUBB,1
B-cell acute lymphoblastic leukemia,VINCRISTINE,2,Completed,TUBB,1
lung carcinoma,DOCETAXEL,2,Recruiting,TUBB,1
lung carcinoma,DOCETAXEL,3,"Active, not recruiting",TUBB,1
lung carcinoma,IXABEPILONE,2,Withdrawn,TUBB,1
lung carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB,1
lymphoma,BRENTUXIMAB VEDOTIN,1,Terminated,TUBB,1
lymphoma,BRENTUXIMAB VEDOTIN,1,Recruiting,TUBB,1
lymphoid neoplasm,BRENTUXIMAB VEDOTIN,1,Withdrawn,TUBB,1
lymphoid leukemia,VINCRISTINE,4,Completed,TUBB,1
lymphoid leukemia,VINCRISTINE,3,Completed,TUBB,1
lymphoid leukemia,VINCRISTINE,2,Unknown status,TUBB,1
lymphoid leukemia,VINCRISTINE,2,Enrolling by invitation,TUBB,1
lymphoid leukemia,VINCRISTINE,2,"Active, not recruiting",TUBB,1
lymphoid leukemia,VINCRISTINE,1,Terminated,TUBB,1
lymphoid leukemia,VINCRISTINE,1,Recruiting,TUBB,1
lung carcinoma,VINORELBINE,3,Withdrawn,TUBB,1
lung carcinoma,VINORELBINE,3,Terminated,TUBB,1
lung carcinoma,VINORELBINE,2,"Active, not recruiting",TUBB,1
lung carcinoma,VINORELBINE,1,Unknown status,TUBB,1
lung carcinoma,VINORELBINE,1,Terminated,TUBB,1
lung carcinoma,VINFLUNINE,2,Terminated,TUBB,1
lung carcinoma,VINCRISTINE,2,Terminated,TUBB,1
lung carcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB,1
lung carcinoma,PACLITAXEL,1,Unknown status,TUBB,1
leukemia,IXABEPILONE,2,Completed,TUBB,1
leukemia,DOCETAXEL,2,Completed,TUBB,1
leukemia,DOCETAXEL,1,Completed,TUBB,1
inflammatory breast carcinoma,ERIBULIN,2,Recruiting,TUBB,1
inflammatory breast carcinoma,DOCETAXEL,1,Unknown status,TUBB,1
hypopharyngeal carcinoma,PACLITAXEL,1,Terminated,TUBB,1
hypopharyngeal carcinoma,IXABEPILONE,2,Completed,TUBB,1
hypopharyngeal carcinoma,DOCETAXEL,2,Unknown status,TUBB,1
hypopharyngeal carcinoma,DOCETAXEL,2,Completed,TUBB,1
histiocytoma,VINCRISTINE,3,Completed,TUBB,1
high grade ovarian serous adenocarcinoma,PACLITAXEL,1,Recruiting,TUBB,1
hepatocellular carcinoma,PACLITAXEL,1,Recruiting,TUBB,1
hepatocellular carcinoma,PACLITAXEL,1,Completed,TUBB,1
hepatocellular carcinoma,DOCETAXEL,2,Terminated,TUBB,1
hepatocellular carcinoma,DOCETAXEL,2,Completed,TUBB,1
hemopericardium,COLCHICINE,4,Recruiting,TUBB,1
hemopericardium,COLCHICINE,4,Completed,TUBB,1
hemangioma,VINCRISTINE,2,Terminated,TUBB,1
heart disease,COLCHICINE,2,Recruiting,TUBB,1
head and neck squamous cell carcinoma,PACLITAXEL,2,Terminated,TUBB,1
head and neck squamous cell carcinoma,PACLITAXEL,2,Not yet recruiting,TUBB,1
head and neck squamous cell carcinoma,PACLITAXEL,1,Terminated,TUBB,1
head and neck squamous cell carcinoma,PACLITAXEL,1,Not yet recruiting,TUBB,1
inflammatory breast carcinoma,DOCETAXEL,3,Completed,TUBB,1
inflammatory breast carcinoma,PACLITAXEL,1,Terminated,TUBB,1
leukemia,BRENTUXIMAB VEDOTIN,1,Terminated,TUBB,1
inflammatory breast carcinoma,PACLITAXEL,2,Completed,TUBB,1
leiomyosarcoma,DOCETAXEL,2,Completed,TUBB,1
laryngeal squamous cell carcinoma,PACLITAXEL,1,Terminated,TUBB,1
laryngeal squamous cell carcinoma,IXABEPILONE,2,Completed,TUBB,1
laryngeal neoplasm,DOCETAXEL,3,Completed,TUBB,1
laryngeal neoplasm,DOCETAXEL,2,Unknown status,TUBB,1
laryngeal neoplasm,DOCETAXEL,2,"Active, not recruiting",TUBB,1
large cell neuroendocrine carcinoma,PACLITAXEL,2,Unknown status,TUBB,1
large cell lung carcinoma,VINORELBINE,2,Recruiting,TUBB,1
large cell lung carcinoma,PACLITAXEL,3,Terminated,TUBB,1
large cell lung carcinoma,PACLITAXEL,2,Terminated,TUBB,1
large cell lung carcinoma,PACLITAXEL,2,Recruiting,TUBB,1
large cell lung carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB,1
large cell lung carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB,1
ischemia,PACLITAXEL,3,Completed,TUBB,1
invasive ductal carcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB,1
intrahepatic cholangiocarcinoma,PACLITAXEL,2,Recruiting,TUBB,1
inflammatory breast carcinoma,PACLITAXEL,3,Terminated,TUBB,1
inflammatory breast carcinoma,PACLITAXEL,3,Recruiting,TUBB,1
inflammatory breast carcinoma,PACLITAXEL,2,Not yet recruiting,TUBB,1
lymphoma,BRENTUXIMAB VEDOTIN,1,Withdrawn,TUBB,1
lymphoma,BRENTUXIMAB VEDOTIN,2,"Active, not recruiting",TUBB,1
lymphoma,BRENTUXIMAB VEDOTIN,2,Completed,TUBB,1
metastatic melanoma,VINORELBINE,2,Completed,TUBB,1
metastatic melanoma,PACLITAXEL,3,"Active, not recruiting",TUBB,1
metastatic melanoma,PACLITAXEL,2,Withdrawn,TUBB,1
metastatic melanoma,PACLITAXEL,2,"Active, not recruiting",TUBB,1
metastatic melanoma,DOCETAXEL,2,Completed,TUBB,1
metastatic melanoma,DOCETAXEL,1,Completed,TUBB,1
metastatic colorectal cancer,TRASTUZUMAB EMTANSINE,2,Recruiting,TUBB,1
metastatic colorectal cancer,PACLITAXEL,1,Recruiting,TUBB,1
metastatic colorectal cancer,DOCETAXEL,2,"Active, not recruiting",TUBB,1
metastasis,VINCRISTINE,1,"Active, not recruiting",TUBB,1
metastasis,TRASTUZUMAB EMTANSINE,2,Recruiting,TUBB,1
metastasis,PACLITAXEL,2,Recruiting,TUBB,1
metastasis,PACLITAXEL,1,Completed,TUBB,1
metastasis,DOCETAXEL,2,Recruiting,TUBB,1
mesothelioma,VINORELBINE,3,Completed,TUBB,1
mesothelioma,VINORELBINE,2,Terminated,TUBB,1
mesothelioma,VINORELBINE,2,Recruiting,TUBB,1
mesothelioma,VINORELBINE,2,"Active, not recruiting",TUBB,1
mesothelioma,VINCRISTINE,3,Completed,TUBB,1
mesothelioma,VINBLASTINE,2,Unknown status,TUBB,1
metastatic melanoma,VINBLASTINE,2,Terminated,TUBB,1
metastatic prostate cancer,CABAZITAXEL,2,Not yet recruiting,TUBB,1
melanoma,VINCRISTINE,1,Completed,TUBB,1
metastatic prostate cancer,CABAZITAXEL,2,Recruiting,TUBB,1
mycosis fungoides,BRENTUXIMAB VEDOTIN,2,Completed,TUBB,1
mycosis fungoides,BRENTUXIMAB VEDOTIN,1,"Active, not recruiting",TUBB,1
multiple myeloma,VINORELBINE,2,Recruiting,TUBB,1
multiple myeloma,VINORELBINE,2,Completed,TUBB,1
multiple myeloma,VINCRISTINE,3,Terminated,TUBB,1
multiple myeloma,VINCRISTINE,2,Terminated,TUBB,1
multiple myeloma,VINCRISTINE,1,Recruiting,TUBB,1
multiple myeloma,VINCRISTINE,1,Completed,TUBB,1
multiple myeloma,PACLITAXEL,2,Withdrawn,TUBB,1
multiple myeloma,PACLITAXEL,2,Terminated,TUBB,1
multiple myeloma,PACLITAXEL,1,Terminated,TUBB,1
multiple myeloma,LEXIBULIN,2,Terminated,TUBB,1
multiple myeloma,DOCETAXEL,1,Completed,TUBB,1
mouth neoplasm,PACLITAXEL,2,Completed,TUBB,1
metastatic prostate cancer,DOCETAXEL,3,"Active, not recruiting",TUBB,1
metastatic prostate cancer,DOCETAXEL,2,Terminated,TUBB,1
metastatic prostate cancer,DOCETAXEL,2,"Active, not recruiting",TUBB,1
metastatic prostate cancer,DOCETAXEL,1,Recruiting,TUBB,1
metastatic prostate cancer,CABAZITAXEL,2,Withdrawn,TUBB,1
mesothelioma,PACLITAXEL,1,"Active, not recruiting",TUBB,1
melanoma,VINBLASTINE,3,Completed,TUBB,1
lymphoma,BRENTUXIMAB VEDOTIN,2,Terminated,TUBB,1
male breast carcinoma,IXABEPILONE,2,Completed,TUBB,1
male breast carcinoma,ERIBULIN,2,"Active, not recruiting",TUBB,1
male breast carcinoma,DOCETAXEL,1,Terminated,TUBB,1
lymphoma,VINORELBINE,3,Terminated,TUBB,1
lymphoma,VINORELBINE,2,Withdrawn,TUBB,1
lymphoma,VINORELBINE,2,"Active, not recruiting",TUBB,1
lymphoma,VINCRISTINE,3,Suspended,TUBB,1
lymphoma,VINCRISTINE,1,Withdrawn,TUBB,1
lymphoma,VINCRISTINE,1,Terminated,TUBB,1
lymphoma,VINCRISTINE,1,Recruiting,TUBB,1
lymphoma,VINCRISTINE,1,"Active, not recruiting",TUBB,1
lymphoma,VINBLASTINE,4,Unknown status,TUBB,1
lymphoma,VINBLASTINE,2,Terminated,TUBB,1
lymphoma,VINBLASTINE,1,Not yet recruiting,TUBB,1
lymphoma,VINBLASTINE,1,Completed,TUBB,1
lymphoma,PACLITAXEL,1,Not yet recruiting,TUBB,1
lymphoma,IXABEPILONE,2,Completed,TUBB,1
lymphoma,ERIBULIN,1,Completed,TUBB,1
lymphoma,DOCETAXEL,1,Completed,TUBB,1
lymphoma,BRENTUXIMAB VEDOTIN,4,Recruiting,TUBB,1
male breast carcinoma,IXABEPILONE,1,"Active, not recruiting",TUBB,1
male breast carcinoma,PACLITAXEL,1,Terminated,TUBB,1
melanoma,VINBLASTINE,2,Terminated,TUBB,1
male breast carcinoma,PACLITAXEL,2,Completed,TUBB,1
melanoma,VINBLASTINE,2,Completed,TUBB,1
melanoma,VINBLASTINE,1,Completed,TUBB,1
melanoma,SAGOPILONE,2,Completed,TUBB,1
melanoma,PACLITAXEL,3,Unknown status,TUBB,1
melanoma,PACLITAXEL,3,Completed,TUBB,1
melanoma,PACLITAXEL,2,Unknown status,TUBB,1
melanoma,PACLITAXEL,1,Withdrawn,TUBB,1
melanoma,PACLITAXEL,1,Unknown status,TUBB,1
melanoma,PACLITAXEL,1,Terminated,TUBB,1
melanoma,PACLITAXEL,1,Not yet recruiting,TUBB,1
melanoma,IXABEPILONE,2,Completed,TUBB,1
melanoma,DOCETAXEL,2,"Active, not recruiting",TUBB,1
melanoma,DOCETAXEL,1,"Active, not recruiting",TUBB,1
medulloblastoma,VINCRISTINE,3,Suspended,TUBB,1
mediastinal cancer,DOCETAXEL,2,Terminated,TUBB,1
malignant pleural mesothelioma,VINORELBINE,3,"Active, not recruiting",TUBB,1
malignant pleural mesothelioma,VINORELBINE,2,Completed,TUBB,1
male breast carcinoma,VINORELBINE,2,Completed,TUBB,1
male breast carcinoma,PACLITAXEL,2,Recruiting,TUBB,1
head and neck squamous cell carcinoma,PACLITAXEL,1,Completed,TUBB,1
head and neck squamous cell carcinoma,DOCETAXEL,3,Recruiting,TUBB,1
head and neck squamous cell carcinoma,DOCETAXEL,3,Completed,TUBB,1
diffuse large B-cell lymphoma,VINCRISTINE,2,Not yet recruiting,TUBB,1
diffuse large B-cell lymphoma,VINCRISTINE,1,Suspended,TUBB,1
diffuse large B-cell lymphoma,VINCRISTINE,1,Not yet recruiting,TUBB,1
diffuse large B-cell lymphoma,VINBLASTINE,3,Completed,TUBB,1
diffuse large B-cell lymphoma,IXABEPILONE,2,Completed,TUBB,1
diffuse large B-cell lymphoma,BRENTUXIMAB VEDOTIN,2,Recruiting,TUBB,1
diffuse large B-cell lymphoma,BRENTUXIMAB VEDOTIN,2,Completed,TUBB,1
diffuse large B-cell lymphoma,BRENTUXIMAB VEDOTIN,1,Not yet recruiting,TUBB,1
diffuse intrinsic pontine glioma,VINORELBINE,2,Recruiting,TUBB,1
diabetic nephropathy,COLCHICINE,2,Unknown status,TUBB,1
diabetic nephropathy,COLCHICINE,1,Recruiting,TUBB,1
dedifferentiated liposarcoma,CABAZITAXEL,2,Recruiting,TUBB,1
cutaneous squamous cell carcinoma,PACLITAXEL,2,Terminated,TUBB,1
cutaneous melanoma,VINORELBINE,2,Completed,TUBB,1
cutaneous melanoma,VINBLASTINE,1,Completed,TUBB,1
cutaneous melanoma,PACLITAXEL,3,Completed,TUBB,1
cutaneous melanoma,PACLITAXEL,2,Terminated,TUBB,1
cutaneous melanoma,PACLITAXEL,2,Suspended,TUBB,1
cutaneous melanoma,PACLITAXEL,2,"Active, not recruiting",TUBB,1
cutaneous melanoma,PACLITAXEL,1,Suspended,TUBB,1
diffuse large B-cell lymphoma,VINCRISTINE,2,Enrolling by invitation,TUBB,1
diffuse large B-cell lymphoma,VINCRISTINE,2,Withdrawn,TUBB,1
coronary artery disease,PACLITAXEL,4,Completed,TUBB,1
diffuse large B-cell lymphoma,VINCRISTINE,3,Withdrawn,TUBB,1
endometrial neoplasm,IXABEPILONE,3,Terminated,TUBB,1
endometrial neoplasm,DOCETAXEL,2,Unknown status,TUBB,1
endometrial neoplasm,DOCETAXEL,2,Recruiting,TUBB,1
endometrial carcinoma,PACLITAXEL,2,Completed,TUBB,1
endometrial carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB,1
endometrial adenosquamous carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB,1
endometrial adenosquamous carcinoma,IXABEPILONE,2,"Active, not recruiting",TUBB,1
embryonal rhabdomyosarcoma,VINORELBINE,3,Recruiting,TUBB,1
embryonal rhabdomyosarcoma,VINCRISTINE,3,Recruiting,TUBB,1
embryonal rhabdomyosarcoma,VINCRISTINE,2,Completed,TUBB,1
dysplasia of cervix,PACLITAXEL,2,Withdrawn,TUBB,1
ductal adenocarcinoma,DOCETAXEL,2,Terminated,TUBB,1
drug-induced liver injury,DOCETAXEL,4,Unknown status,TUBB,1
digestive system disease,PACLITAXEL,2,Terminated,TUBB,1
digestive system disease,DOCETAXEL,1,Completed,TUBB,1
diffuse scleroderma,BRENTUXIMAB VEDOTIN,2,Not yet recruiting,TUBB,1
diffuse large B-cell lymphoma,VINORELBINE,2,Recruiting,TUBB,1
diffuse large B-cell lymphoma,VINORELBINE,2,Completed,TUBB,1
diffuse large B-cell lymphoma,VINCRISTINE,4,Unknown status,TUBB,1
cutaneous melanoma,PACLITAXEL,1,Recruiting,TUBB,1
coronary artery disease,PACLITAXEL,4,"Active, not recruiting",TUBB,1
endometrial neoplasm,PACLITAXEL,2,Not yet recruiting,TUBB,1
chronic kidney disease,COLCHICINE,4,Completed,TUBB,1
choroid plexus cancer,VINCRISTINE,3,Completed,TUBB,1
childhood supratentorial ependymoma,VINCRISTINE,3,Recruiting,TUBB,1
childhood T acute lymphoblastic leukemia,VINCRISTINE,3,Suspended,TUBB,1
childhood T acute lymphoblastic leukemia,VINCRISTINE,3,Completed,TUBB,1
childhood T acute lymphoblastic leukemia,VINCRISTINE,2,Completed,TUBB,1
childhood T acute lymphoblastic leukemia,VINCRISTINE,1,Completed,TUBB,1
childhood B acute lymphoblastic leukemia,VINCRISTINE,2,Suspended,TUBB,1
childhood B acute lymphoblastic leukemia,VINCRISTINE,2,Completed,TUBB,1
childhood B acute lymphoblastic leukemia,VINCRISTINE,1,Completed,TUBB,1
cervical squamous cell carcinoma,PACLITAXEL,1,Suspended,TUBB,1
cervical squamous cell carcinoma,DOCETAXEL,2,Completed,TUBB,1
cervical carcinoma,VINORELBINE,2,Completed,TUBB,1
cervical carcinoma,VINORELBINE,1,Completed,TUBB,1
cervical carcinoma,VINCRISTINE,3,Completed,TUBB,1
cervical carcinoma,VINBLASTINE,3,Completed,TUBB,1
cervical carcinoma,PACLITAXEL,3,Withdrawn,TUBB,1
cervical carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB,1
cervical carcinoma,PACLITAXEL,1,Withdrawn,TUBB,1
cervical carcinoma,ERIBULIN,2,"Active, not recruiting",TUBB,1
choroid plexus cancer,VINCRISTINE,3,Suspended,TUBB,1
chronic lymphocytic leukemia,VINCRISTINE,0,Terminated,TUBB,1
coronary artery disease,COLCHICINE,4,Recruiting,TUBB,1
chronic lymphocytic leukemia,VINCRISTINE,1,Recruiting,TUBB,1
coronary artery disease,COLCHICINE,2,Recruiting,TUBB,1
colorectal carcinoma,VINCRISTINE,3,Completed,TUBB,1
colorectal carcinoma,VINCRISTINE,1,Completed,TUBB,1
colorectal carcinoma,PACLITAXEL,2,Unknown status,TUBB,1
colorectal carcinoma,PACLITAXEL,2,Completed,TUBB,1
colorectal carcinoma,PACLITAXEL,1,Not yet recruiting,TUBB,1
colorectal carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB,1
colorectal carcinoma,IXABEPILONE,2,Terminated,TUBB,1
colorectal carcinoma,DOCETAXEL,1,Recruiting,TUBB,1
colorectal carcinoma,CABAZITAXEL,2,Terminated,TUBB,1
colorectal cancer,PACLITAXEL POLIGLUMEX,1,Completed,TUBB,1
colorectal cancer,DOCETAXEL,2,Completed,TUBB,1
colorectal adenocarcinoma,PACLITAXEL,2,Completed,TUBB,1
colon carcinoma,VINORELBINE,2,Recruiting,TUBB,1
colon carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB,1
clear cell renal carcinoma,IXABEPILONE,2,Completed,TUBB,1
cirrhosis of liver,COLCHICINE,1,Unknown status,TUBB,1
chronic myeloproliferative disorder,DOCETAXEL,1,Completed,TUBB,1
chronic lymphocytic leukemia,VINCRISTINE,2,Completed,TUBB,1
endometrial neoplasm,PACLITAXEL,1,Recruiting,TUBB,1
endometrial neoplasm,PACLITAXEL,2,Terminated,TUBB,1
head and neck squamous cell carcinoma,CABAZITAXEL,2,Completed,TUBB,1
glioblastoma multiforme,PACLITAXEL,1,Terminated,TUBB,1
glioblastoma multiforme,CABAZITAXEL,2,Completed,TUBB,1
germ cell tumor,PACLITAXEL,2,Completed,TUBB,1
germ cell tumor,PACLITAXEL,1,Withdrawn,TUBB,1
germ cell tumor,DOCETAXEL,2,Completed,TUBB,1
germ cell tumor,BRENTUXIMAB VEDOTIN,2,Suspended,TUBB,1
germ cell tumor,BRENTUXIMAB VEDOTIN,2,Completed,TUBB,1
gastric carcinoma,TRASTUZUMAB EMTANSINE,2,Terminated,TUBB,1
gastric carcinoma,PACLITAXEL,3,Not yet recruiting,TUBB,1
gastric carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB,1
gastric carcinoma,PACLITAXEL,1,Withdrawn,TUBB,1
gastric carcinoma,PACLITAXEL,1,Terminated,TUBB,1
gastric carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB,1
gastric carcinoma,DOCETAXEL,3,Not yet recruiting,TUBB,1
gastric carcinoma,DOCETAXEL,3,Enrolling by invitation,TUBB,1
gastric carcinoma,DOCETAXEL,3,"Active, not recruiting",TUBB,1
gastric carcinoma,DOCETAXEL,1,Suspended,TUBB,1
gastric carcinoma,CABAZITAXEL,2,Completed,TUBB,1
gastric carcinoma,CABAZITAXEL,1,Completed,TUBB,1
gastric adenocarcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB,1
glioblastoma multiforme,LEXIBULIN,1,Terminated,TUBB,1
glioblastoma multiforme,SAGOPILONE,2,Completed,TUBB,1
gastric adenocarcinoma,PACLITAXEL,1,Completed,TUBB,1
glioblastoma multiforme,VINCRISTINE,2,Completed,TUBB,1
head and neck squamous cell carcinoma,CABAZITAXEL,1,Completed,TUBB,1
head and neck malignant neoplasia,VINFLUNINE,3,Completed,TUBB,1
head and neck malignant neoplasia,VINCRISTINE,3,Completed,TUBB,1
head and neck malignant neoplasia,PACLITAXEL,3,Terminated,TUBB,1
head and neck malignant neoplasia,PACLITAXEL,3,"Active, not recruiting",TUBB,1
head and neck malignant neoplasia,PACLITAXEL,2,Withdrawn,TUBB,1
head and neck malignant neoplasia,PACLITAXEL,1,Terminated,TUBB,1
head and neck malignant neoplasia,IXABEPILONE,1,Completed,TUBB,1
head and neck malignant neoplasia,FOSBRETABULIN,2,Completed,TUBB,1
head and neck malignant neoplasia,FOSBRETABULIN,1,Terminated,TUBB,1
head and neck malignant neoplasia,ERIBULIN,2,Completed,TUBB,1
head and neck malignant neoplasia,DOCETAXEL,4,Unknown status,TUBB,1
head and neck malignant neoplasia,DOCETAXEL,3,Withdrawn,TUBB,1
head and neck malignant neoplasia,DOCETAXEL,2,Withdrawn,TUBB,1
head and neck malignant neoplasia,DOCETAXEL,1,Unknown status,TUBB,1
head and neck malignant neoplasia,DOCETAXEL,1,Terminated,TUBB,1
head and neck malignant neoplasia,CABAZITAXEL,2,Completed,TUBB,1
gout,COLCHICINE,1,Recruiting,TUBB,1
gliosarcoma,IXABEPILONE,1,Completed,TUBB,1
gastric adenocarcinoma,PACLITAXEL,2,Unknown status,TUBB,1
gastric adenocarcinoma,DOCETAXEL,3,Recruiting,TUBB,1
endometrial neoplasm,PACLITAXEL,3,"Active, not recruiting",TUBB,1
esophageal carcinoma,DOCETAXEL,3,Completed,TUBB,1
esophageal carcinoma,DOCETAXEL,2,Recruiting,TUBB,1
esophageal carcinoma,DOCETAXEL,2,Not yet recruiting,TUBB,1
esophageal carcinoma,DOCETAXEL,1,Unknown status,TUBB,1
esophageal carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB,1
esophageal adenocarcinoma,PACLITAXEL,2,Terminated,TUBB,1
esophageal adenocarcinoma,PACLITAXEL,2,Recruiting,TUBB,1
ependymoma,VINCRISTINE,2,Recruiting,TUBB,1
endometrium adenocarcinoma,PACLITAXEL,2,Unknown status,TUBB,1
endometrium adenocarcinoma,PACLITAXEL,2,Recruiting,TUBB,1
endometrium adenocarcinoma,IXABEPILONE,2,Completed,TUBB,1
endometrium adenocarcinoma,DOCETAXEL,2,Completed,TUBB,1
endometrioid carcinoma,PACLITAXEL POLIGLUMEX,3,"Active, not recruiting",TUBB,1
endometrioid carcinoma,PACLITAXEL,3,Completed,TUBB,1
endometrioid carcinoma,PACLITAXEL,2,Completed,TUBB,1
endometrioid carcinoma,PACLITAXEL,1,Suspended,TUBB,1
endometrioid carcinoma,PACLITAXEL,1,Recruiting,TUBB,1
endometrioid carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB,1
endometrioid carcinoma,DOCETAXEL,1,Completed,TUBB,1
endometrial neoplasm,VINORELBINE,1,Completed,TUBB,1
esophageal carcinoma,DOCETAXEL,2,Unknown status,TUBB,1
esophageal carcinoma,DOCETAXEL,3,Recruiting,TUBB,1
gastric adenocarcinoma,DOCETAXEL,2,Recruiting,TUBB,1
esophageal carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB,1
gastric adenocarcinoma,DOCETAXEL,2,"Active, not recruiting",TUBB,1
esophageal squamous cell carcinoma,VINORELBINE,3,Recruiting,TUBB,1
esophageal squamous cell carcinoma,PACLITAXEL,3,Unknown status,TUBB,1
esophageal squamous cell carcinoma,PACLITAXEL,3,Not yet recruiting,TUBB,1
esophageal squamous cell carcinoma,PACLITAXEL,3,Completed,TUBB,1
esophageal squamous cell carcinoma,PACLITAXEL,2,Withdrawn,TUBB,1
esophageal squamous cell carcinoma,PACLITAXEL,2,Unknown status,TUBB,1
esophageal squamous cell carcinoma,PACLITAXEL,2,Suspended,TUBB,1
esophageal squamous cell carcinoma,PACLITAXEL,2,Completed,TUBB,1
esophageal squamous cell carcinoma,PACLITAXEL,1,Recruiting,TUBB,1
esophageal squamous cell carcinoma,DOCETAXEL,3,"Active, not recruiting",TUBB,1
esophageal squamous cell carcinoma,DOCETAXEL,2,Unknown status,TUBB,1
esophageal squamous cell carcinoma,DOCETAXEL,1,Recruiting,TUBB,1
esophageal squamous cell carcinoma,DOCETAXEL,1,Completed,TUBB,1
esophageal carcinoma,PACLITAXEL,3,Withdrawn,TUBB,1
esophageal carcinoma,PACLITAXEL,3,Unknown status,TUBB,1
esophageal carcinoma,PACLITAXEL,2,Not yet recruiting,TUBB,1
esophageal carcinoma,PACLITAXEL,1,Withdrawn,TUBB,1
esophageal carcinoma,PACLITAXEL,1,Terminated,TUBB,1
vulvar carcinoma,PACLITAXEL,2,Completed,TUBB,1
